locus_tag	ftype	length_bp	gene	EC_number	COG	product
NGCPGEKM_01054	CDS	1158	dapX_1	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
NGCPGEKM_01055	CDS	1377	sglT			Sodium/glucose cotransporter
NGCPGEKM_01056	CDS	447	dps		COG0783	General stress protein 20U
NGCPGEKM_01057	CDS	324				hypothetical protein
NGCPGEKM_01058	CDS	1491	katA	1.11.1.6	COG0753	Catalase
NGCPGEKM_01059	CDS	531	yfiT	3.-.-.-	COG2318	Putative metal-dependent hydrolase YfiT
NGCPGEKM_01060	CDS	435				Acid shock protein
NGCPGEKM_01061	CDS	309				hypothetical protein
NGCPGEKM_01062	CDS	1428		4.1.1.105	COG0076	Tryptophan decarboxylase
NGCPGEKM_01063	CDS	417			COG1522	HTH-type transcriptional regulator
NGCPGEKM_01064	CDS	693				hypothetical protein
NGCPGEKM_01065	CDS	627	azoR	1.6.5.-		FMN-dependent NADH:quinone oxidoreductase
NGCPGEKM_01066	CDS	525				hypothetical protein
NGCPGEKM_01067	CDS	882				hypothetical protein
NGCPGEKM_01068	CDS	1227	icaA	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
NGCPGEKM_01069	CDS	297	icaD			Poly-beta-1,6-N-acetyl-D-glucosamine synthesis protein IcaD
NGCPGEKM_01070	CDS	867	icaB	3.5.1.-		Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
NGCPGEKM_01071	CDS	1005	icaC		COG3936	putative poly-beta-1,6-N-acetyl-D-glucosamine export protein
NGCPGEKM_01072	CDS	1035				hypothetical protein
NGCPGEKM_01073	CDS	693	bioW	6.2.1.14	COG1424	6-carboxyhexanoate--CoA ligase
NGCPGEKM_01074	CDS	1122	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
NGCPGEKM_01075	CDS	1353	bioK	2.6.1.105	COG0161	L-Lysine--8-amino-7-oxononanoate transaminase
NGCPGEKM_01076	CDS	678				hypothetical protein
NGCPGEKM_01077	CDS	1605	lutP		COG1620	L-lactate permease
NGCPGEKM_01078	CDS	1188				hypothetical protein
NGCPGEKM_01079	CDS	759				hypothetical protein
NGCPGEKM_01080	CDS	1044	adh	1.1.1.1	COG1063	Alcohol dehydrogenase
NGCPGEKM_01081	CDS	726				hypothetical protein
NGCPGEKM_01082	CDS	204				hypothetical protein
NGCPGEKM_01083	CDS	768	bhcR		COG1414	HTH-type transcriptional regulator BhcR
NGCPGEKM_01084	CDS	1362				hypothetical protein
NGCPGEKM_01085	CDS	933	ldh_1	1.1.1.27	COG0039	L-lactate dehydrogenase
NGCPGEKM_01086	CDS	2013	glcB			PTS system glucoside-specific EIICBA component
NGCPGEKM_01087	CDS	516				hypothetical protein
NGCPGEKM_01088	CDS	1155	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
NGCPGEKM_01089	CDS	402				hypothetical protein
NGCPGEKM_01090	CDS	885	manZ_2		COG3716	PTS system mannose-specific EIID component
NGCPGEKM_01091	CDS	900				hypothetical protein
NGCPGEKM_01092	CDS	480	sorB	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
NGCPGEKM_01093	CDS	1773	bga	3.2.1.23		Beta-galactosidase
NGCPGEKM_01094	CDS	942	lacD_1	4.1.2.40		Tagatose 1,6-diphosphate aldolase
NGCPGEKM_01095	CDS	939	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
NGCPGEKM_01096	CDS	1116	agaS	3.5.99.-	COG2222	D-galactosamine-6-phosphate deaminase AgaS
NGCPGEKM_01097	CDS	711	nagR		COG2188	HTH-type transcriptional repressor NagR
NGCPGEKM_01098	CDS	4701				hypothetical protein
NGCPGEKM_01099	CDS	1191				hypothetical protein
NGCPGEKM_01100	CDS	891	mhqO	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqO
NGCPGEKM_01101	CDS	444				hypothetical protein
NGCPGEKM_01102	CDS	486	amhM		COG0490	Ammonium/H(+) antiporter subunit AmhM
NGCPGEKM_01103	CDS	1173	amhT		COG0475	Ammonium/H(+) antiporter subunit AmhT
NGCPGEKM_01104	CDS	1098	msmX_1	7.5.2.-	COG3842	Oligosaccharides import ATP-binding protein MsmX
NGCPGEKM_01105	CDS	1260	ganS		COG2182	Galactooligosaccharide-binding protein
NGCPGEKM_01106	CDS	1269	ganP		COG1175	Galactooligosaccharides transport system permease protein GanP
NGCPGEKM_01107	CDS	840	ganQ		COG3833	Galactooligosaccharides transport system permease protein GanQ
NGCPGEKM_01108	CDS	105				hypothetical protein
NGCPGEKM_01109	CDS	270				hypothetical protein
NGCPGEKM_01110	CDS	1659	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase
NGCPGEKM_01111	CDS	969				hypothetical protein
NGCPGEKM_01112	CDS	1041	ycjS_1	1.1.1.-	COG0673	D-glucoside 3-dehydrogenase
NGCPGEKM_01113	CDS	1077	ycjS_2	1.1.1.-	COG0673	D-glucoside 3-dehydrogenase
NGCPGEKM_01114	CDS	981	cytR		COG1609	HTH-type transcriptional repressor CytR
NGCPGEKM_01115	CDS	1242	femA_2	2.3.2.17	COG2348	Aminoacyltransferase FemA
NGCPGEKM_01116	CDS	1044				hypothetical protein
NGCPGEKM_01117	CDS	609				hypothetical protein
NGCPGEKM_01118	CDS	183				hypothetical protein
NGCPGEKM_01119	CDS	255				hypothetical protein
NGCPGEKM_01120	CDS	282				hypothetical protein
NGCPGEKM_01121	CDS	4272				hypothetical protein
NGCPGEKM_01122	CDS	558	chrR	1.6.5.2	COG0431	Quinone reductase
NGCPGEKM_01123	CDS	501	yagU		COG3477	Inner membrane protein YagU
NGCPGEKM_01124	CDS	834	atl_1			Bifunctional autolysin
NGCPGEKM_01125	CDS	324				hypothetical protein
NGCPGEKM_01126	CDS	873	lnrL_1	7.6.2.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
NGCPGEKM_01127	CDS	732				hypothetical protein
NGCPGEKM_01128	CDS	1101	desK	2.7.13.3	COG4585	Sensor histidine kinase DesK
NGCPGEKM_01129	CDS	603	desR		COG2197	Transcriptional regulatory protein DesR
NGCPGEKM_01130	CDS	873				hypothetical protein
NGCPGEKM_01131	CDS	480	argR_2			Arginine repressor
NGCPGEKM_01132	CDS	1236	arcA	3.5.3.6		Arginine deiminase
NGCPGEKM_01133	CDS	1008	arcB_2	2.1.3.3		Ornithine carbamoyltransferase, catabolic
NGCPGEKM_01134	CDS	1431	arcD			Arginine/ornithine antiporter
NGCPGEKM_01135	CDS	942	arcC2	2.7.2.2		Carbamate kinase 2
NGCPGEKM_01136	CDS	729	arcR			HTH-type transcriptional regulator ArcR
NGCPGEKM_01137	CDS	735	cobB	2.3.1.286		NAD-dependent protein deacetylase
NGCPGEKM_01138	CDS	471	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
NGCPGEKM_01139	CDS	1167	dapE	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
NGCPGEKM_01140	CDS	1134	fic	2.7.7.108	COG3177	Protein adenylyltransferase SoFic
NGCPGEKM_01141	CDS	357				hypothetical protein
NGCPGEKM_01142	CDS	1005	yfmJ	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
NGCPGEKM_01143	CDS	666	yhfK_1	4.-.-.-	COG0702	putative sugar epimerase YhfK
NGCPGEKM_01144	CDS	681				hypothetical protein
NGCPGEKM_01145	CDS	351				hypothetical protein
NGCPGEKM_01146	CDS	1425				hypothetical protein
NGCPGEKM_01147	CDS	2793				hypothetical protein
NGCPGEKM_01148	CDS	123				hypothetical protein
NGCPGEKM_01149	CDS	1443	bglA	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
NGCPGEKM_01150	CDS	705	yydK		COG2188	putative HTH-type transcriptional regulator YydK
NGCPGEKM_01151	CDS	573				hypothetical protein
NGCPGEKM_01152	CDS	2049	copB	7.2.2.8	COG2217	Copper-exporting P-type ATPase B
NGCPGEKM_01153	CDS	1323	steT		COG0531	Serine/threonine exchanger SteT
NGCPGEKM_01154	CDS	1041	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
NGCPGEKM_01155	CDS	1116	ald1	1.4.1.1		Alanine dehydrogenase 1
NGCPGEKM_01156	CDS	186				hypothetical protein
NGCPGEKM_01157	CDS	444				hypothetical protein
NGCPGEKM_01158	CDS	231				hypothetical protein
NGCPGEKM_01159	CDS	753	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
NGCPGEKM_01160	CDS	933	prmA	2.1.1.-		Ribosomal protein L11 methyltransferase
NGCPGEKM_01161	CDS	1134	dnaJ			Chaperone protein DnaJ
NGCPGEKM_01162	CDS	1833	dnaK			Chaperone protein DnaK
NGCPGEKM_01163	CDS	615				hypothetical protein
NGCPGEKM_01164	CDS	990	hrcA			Heat-inducible transcription repressor HrcA
NGCPGEKM_01165	CDS	1122	hemW		COG0635	Heme chaperone HemW
NGCPGEKM_01166	CDS	1824	lepA	3.6.5.-		Elongation factor 4
NGCPGEKM_01167	CDS	249	rpsT		COG0268	Small ribosomal subunit protein bS20
NGCPGEKM_01168	CDS	975	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
NGCPGEKM_01169	CDS	2229	comEC		COG0658	ComE operon protein 3
NGCPGEKM_01170	CDS	462				hypothetical protein
NGCPGEKM_01171	CDS	669	comEA		COG1555	ComE operon protein 1
NGCPGEKM_01172	CDS	723				hypothetical protein
NGCPGEKM_01173	CDS	357	rsfS		COG0799	Ribosomal silencing factor RsfS
NGCPGEKM_01174	CDS	585	yqeK	3.6.1.41	COG1713	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
NGCPGEKM_01175	CDS	582	nadD	2.7.7.18		putative nicotinate-nucleotide adenylyltransferase
NGCPGEKM_01176	CDS	294			COG1534	RNA-binding protein
NGCPGEKM_01177	CDS	813	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
NGCPGEKM_01178	CDS	1101	yqeH		COG1161	putative protein YqeH
NGCPGEKM_01179	CDS	528				hypothetical protein
NGCPGEKM_01180	CDS	687	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
NGCPGEKM_01181	CDS	1239				hypothetical protein
NGCPGEKM_01182	CDS	759	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
NGCPGEKM_01183	CDS	1371	accC	6.3.4.14		Biotin carboxylase
NGCPGEKM_01184	CDS	447	accB_2		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
NGCPGEKM_01185	CDS	1026	pxpC_2	3.5.2.9	COG1984	5-oxoprolinase subunit C
NGCPGEKM_01186	CDS	735	pxpB_2	3.5.2.9	COG2049	5-oxoprolinase subunit B
NGCPGEKM_01187	CDS	477	greA			Transcription elongation factor GreA
NGCPGEKM_01188	CDS	624	udk	2.7.1.48		Uridine kinase
NGCPGEKM_01189	CDS	1266	trhP_1	3.4.-.-	COG0826	tRNA hydroxylation protein P
NGCPGEKM_01190	CDS	930	trhP_2	3.4.-.-	COG0826	tRNA hydroxylation protein P
NGCPGEKM_01191	CDS	645	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
NGCPGEKM_01192	CDS	321				hypothetical protein
NGCPGEKM_01193	CDS	429	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
NGCPGEKM_01194	CDS	273				hypothetical protein
NGCPGEKM_01195	CDS	2631	alaS	6.1.1.7		Alanine--tRNA ligase
NGCPGEKM_01196	CDS	2400	recD2	5.6.2.3	COG0507	ATP-dependent RecD2 DNA helicase
NGCPGEKM_01197	CDS	675	yrrB		COG0457	TPR repeat-containing protein YrrB
NGCPGEKM_01198	CDS	1113	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
NGCPGEKM_01199	CDS	1149	iscS_1	2.8.1.7		Cysteine desulfurase IscS
NGCPGEKM_01200	CDS	1014				hypothetical protein
NGCPGEKM_01201	CDS	186				hypothetical protein
NGCPGEKM_01202	CDS	831	dkgB	1.1.1.274		2,5-diketo-D-gluconic acid reductase B
NGCPGEKM_01203	CDS	420	cymR		COG1959	HTH-type transcriptional regulator CymR
NGCPGEKM_01204	CDS	1272	rarA	3.6.4.-	COG2256	Replication-associated recombination protein A
NGCPGEKM_01205	CDS	768	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
NGCPGEKM_01206	CDS	1767	aspS	6.1.1.12		Aspartate--tRNA ligase
NGCPGEKM_01207	CDS	1272	hisS	6.1.1.21		Histidine--tRNA ligase
NGCPGEKM_01208	CDS	876	lytH	3.5.1.-	COG0860	putative cell wall amidase LytH
NGCPGEKM_01209	CDS	453	dtd	3.1.1.96		D-aminoacyl-tRNA deacylase
NGCPGEKM_01210	CDS	2190	relA	2.7.6.5		GTP pyrophosphokinase
NGCPGEKM_01211	CDS	519	apt	2.4.2.7		Adenine phosphoribosyltransferase
NGCPGEKM_01212	CDS	2286	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
NGCPGEKM_01213	CDS	2280	secDF		COG0341	Protein translocase subunit SecDF
NGCPGEKM_01214	CDS	264	yajC		COG1862	Sec translocon accessory complex subunit YajC
NGCPGEKM_01215	CDS	1140	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
NGCPGEKM_01216	CDS	1026	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
NGCPGEKM_01217	CDS	999	ruvB	3.6.4.-		Holliday junction branch migration complex subunit RuvB
NGCPGEKM_01218	CDS	600	ruvA			Holliday junction branch migration complex subunit RuvA
NGCPGEKM_01219	CDS	444				hypothetical protein
NGCPGEKM_01220	CDS	1293	obg	3.6.5.-		GTPase Obg
NGCPGEKM_01221	CDS	285	rpmA		COG0211	Large ribosomal subunit protein bL27
NGCPGEKM_01222	CDS	321	prp	3.4.22.-	COG2868	Ribosomal processing cysteine protease Prp
NGCPGEKM_01223	CDS	309	rplU		COG0261	Large ribosomal subunit protein bL21
NGCPGEKM_01224	CDS	516				hypothetical protein
NGCPGEKM_01225	CDS	837	mreC		COG1792	Cell shape-determining protein MreC
NGCPGEKM_01226	CDS	141				hypothetical protein
NGCPGEKM_01227	CDS	477				hypothetical protein
NGCPGEKM_01228	CDS	156				hypothetical protein
NGCPGEKM_01229	CDS	231				hypothetical protein
NGCPGEKM_01230	CDS	684				hypothetical protein
NGCPGEKM_01231	CDS	681	comC		COG1989	Prepilin leader peptidase/N-methyltransferase
NGCPGEKM_01232	CDS	1269	fpgS	6.3.2.17		Folylpolyglutamate synthase
NGCPGEKM_01233	CDS	2631	valS	6.1.1.9		Valine--tRNA ligase
NGCPGEKM_01234	CDS	549	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
NGCPGEKM_01235	CDS	1083				hypothetical protein
NGCPGEKM_01236	CDS	1287	hemL1	5.4.3.8		Glutamate-1-semialdehyde 2,1-aminomutase 1
NGCPGEKM_01237	CDS	978	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
NGCPGEKM_01238	CDS	678				hypothetical protein
NGCPGEKM_01239	CDS	930	hemC	2.5.1.61		Porphobilinogen deaminase
NGCPGEKM_01240	CDS	837				hypothetical protein
NGCPGEKM_01241	CDS	1341	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
NGCPGEKM_01242	CDS	597	engB		COG0218	putative GTP-binding protein EngB
NGCPGEKM_01243	CDS	1263	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
NGCPGEKM_01244	CDS	1317	tig	5.2.1.8		Trigger factor
NGCPGEKM_01245	CDS	924				hypothetical protein
NGCPGEKM_01246	CDS	612	ymaB		COG4112	Protein YmaB
NGCPGEKM_01247	CDS	357	rplT		COG0292	Large ribosomal subunit protein bL20
NGCPGEKM_01248	CDS	201	rpmI		COG0291	Large ribosomal subunit protein bL35
NGCPGEKM_01249	CDS	534	infC			Translation initiation factor IF-3
NGCPGEKM_01250	CDS	138				hypothetical protein
NGCPGEKM_01251	CDS	1509	lysP_2		COG0833	Lysine-specific permease LysP
NGCPGEKM_01252	CDS	1938	thrS	6.1.1.3		Threonine--tRNA ligase
NGCPGEKM_01253	CDS	924	dnaI	3.6.4.-	COG1484	Replicative helicase loader DnaI
NGCPGEKM_01254	CDS	1374	dnaB_1		COG3611	Replicative helicase loading/DNA remodeling protein DnaB
NGCPGEKM_01255	CDS	468	nrdR		COG1327	Transcriptional repressor NrdR
NGCPGEKM_01256	CDS	1017	gapA2	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase 2
NGCPGEKM_01257	CDS	624	coaE	2.7.1.24		Dephospho-CoA kinase
NGCPGEKM_01258	CDS	873	mutM	3.2.2.23		Formamidopyrimidine-DNA glycosylase
NGCPGEKM_01259	CDS	2628	polA	2.7.7.7		DNA polymerase I
NGCPGEKM_01260	CDS	1701	phoR	2.7.13.3	COG5002	Alkaline phosphatase synthesis sensor protein PhoR
NGCPGEKM_01261	CDS	705	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
NGCPGEKM_01262	CDS	1263	icd	1.1.1.42		Isocitrate dehydrogenase [NADP]
NGCPGEKM_01263	CDS	1119	citZ	2.3.3.16	COG0372	Citrate synthase 2
NGCPGEKM_01264	CDS	1761	pyk	2.7.1.40		Pyruvate kinase
NGCPGEKM_01265	CDS	969	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
NGCPGEKM_01266	CDS	945	accA	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
NGCPGEKM_01267	CDS	861	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
NGCPGEKM_01268	CDS	1233	ytsJ	1.1.1.40	COG0281	Bifunctional malic/malolactic enzyme
NGCPGEKM_01269	CDS	3192	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
NGCPGEKM_01270	CDS	933	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
NGCPGEKM_01271	CDS	1296				hypothetical protein
NGCPGEKM_01272	CDS	414				hypothetical protein
NGCPGEKM_01273	CDS	690				hypothetical protein
NGCPGEKM_01274	CDS	1056		3.4.-.-		putative peptidase
NGCPGEKM_01275	CDS	636	cutC		COG3142	PF03932 family protein CutC
NGCPGEKM_01276	CDS	1122	ald2	1.4.1.1		Alanine dehydrogenase 2
NGCPGEKM_01277	CDS	504				Putative universal stress protein
NGCPGEKM_01278	CDS	1203	ackA	2.7.2.1		Acetate kinase
NGCPGEKM_01279	CDS	948				hypothetical protein
NGCPGEKM_01280	CDS	495	tpx	1.11.1.24		Thiol peroxidase
NGCPGEKM_01281	CDS	585				hypothetical protein
NGCPGEKM_01282	CDS	993	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
NGCPGEKM_01283	CDS	774	yfcA		COG0730	putative membrane transporter protein YfcA
NGCPGEKM_01284	CDS	1221	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
NGCPGEKM_01285	CDS	1137	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
NGCPGEKM_01286	CDS	1701	ezrA			Septation ring formation regulator EzrA
NGCPGEKM_01287	CDS	456	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
NGCPGEKM_01288	CDS	603	rpsD		COG0522	Small ribosomal subunit protein uS4
NGCPGEKM_01289	CDS	252				hypothetical protein
NGCPGEKM_01290	CDS	507				hypothetical protein
NGCPGEKM_01291	CDS	1185				hypothetical protein
NGCPGEKM_01292	CDS	1269	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
NGCPGEKM_01293	CDS	573	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
NGCPGEKM_01294	CDS	1374	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
NGCPGEKM_01295	CDS	1050	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
NGCPGEKM_01296	CDS	1533	leuA	2.3.3.13		2-isopropylmalate synthase
NGCPGEKM_01297	CDS	1005	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
NGCPGEKM_01298	CDS	474	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
NGCPGEKM_01299	CDS	1755	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
NGCPGEKM_01300	CDS	1689	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
NGCPGEKM_01301	CDS	459	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
NGCPGEKM_01302	CDS	657	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
NGCPGEKM_01303	CDS	471	rimI	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
NGCPGEKM_01304	CDS	1023	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
NGCPGEKM_01305	CDS	1584				hypothetical protein
NGCPGEKM_01306	CDS	1953	yheS_2		COG0488	putative ATP-binding protein YheS
NGCPGEKM_01307	CDS	648	rex		COG2344	Redox-sensing transcriptional repressor Rex
NGCPGEKM_01308	CDS	1188	ymfD		COG2814	Bacillibactin exporter
NGCPGEKM_01309	CDS	480	pchR		COG1846	HTH-type transcriptional regulator PchR
NGCPGEKM_01310	CDS	477		2.3.2.22		Cyclo(L-leucyl-L-leucyl) synthase
NGCPGEKM_01311	CDS	216		2.3.2.22		Cyclo(L-leucyl-L-leucyl) synthase
NGCPGEKM_01312	CDS	1200	cypX	1.14.15.13	COG2124	Pulcherriminic acid synthase
NGCPGEKM_01313	CDS	948	treR_1		COG1609	HTH-type transcriptional regulator TreR
NGCPGEKM_01314	CDS	1485	sacA	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
NGCPGEKM_01315	CDS	945	scrK	2.7.1.4		Fructokinase
NGCPGEKM_01316	CDS	717	agrA			Accessory gene regulator A
NGCPGEKM_01317	CDS	1305				hypothetical protein
NGCPGEKM_01318	CDS	138				hypothetical protein
NGCPGEKM_01319	CDS	567	agrB	3.4.-.-		Accessory gene regulator protein B
NGCPGEKM_01320	CDS	804	yafV	3.5.1.3		Omega-amidase YafV
NGCPGEKM_01321	CDS	1362				hypothetical protein
NGCPGEKM_01322	CDS	768	mroQ	3.4.-.-		Membrane-embedded CAAX protease MroQ
NGCPGEKM_01323	CDS	288	groES			Co-chaperonin GroES
NGCPGEKM_01324	CDS	1620	groEL	5.6.1.7		Chaperonin GroEL
NGCPGEKM_01325	CDS	582				hypothetical protein
NGCPGEKM_01326	CDS	606				hypothetical protein
NGCPGEKM_01327	CDS	702	isp	3.4.21.-	COG1404	Intracellular serine protease
NGCPGEKM_01328	CDS	1233	ylmB	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
NGCPGEKM_01329	CDS	522	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
NGCPGEKM_01330	CDS	825				hypothetical protein
NGCPGEKM_01331	CDS	1290				hypothetical protein
NGCPGEKM_01332	CDS	132				hypothetical protein
NGCPGEKM_01333	CDS	174				hypothetical protein
NGCPGEKM_01334	CDS	876	bcrA			Bacitracin transport ATP-binding protein BcrA
NGCPGEKM_01335	CDS	729				hypothetical protein
NGCPGEKM_01336	CDS	678				hypothetical protein
NGCPGEKM_01337	CDS	1539	xylB	2.7.1.17		Xylulose kinase
NGCPGEKM_01338	CDS	1362	gntT		COG2610	High-affinity gluconate transporter
NGCPGEKM_01339	CDS	558				hypothetical protein
NGCPGEKM_01340	CDS	564				hypothetical protein
NGCPGEKM_01341	CDS	843				hypothetical protein
NGCPGEKM_01342	CDS	1044				hypothetical protein
NGCPGEKM_01343	CDS	390				hypothetical protein
NGCPGEKM_01344	CDS	174				hypothetical protein
NGCPGEKM_01345	CDS	1050				putative protein
NGCPGEKM_01346	CDS	1380	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
NGCPGEKM_01347	CDS	282	yjdJ_1		COG2388	putative protein YjdJ
NGCPGEKM_01348	CDS	924	ppaC	3.6.1.1		putative manganese-dependent inorganic pyrophosphatase
NGCPGEKM_01349	CDS	552				hypothetical protein
NGCPGEKM_01350	CDS	1107				hypothetical protein
NGCPGEKM_01351	CDS	804	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
NGCPGEKM_01352	CDS	1071	nos	1.14.14.47		Nitric oxide synthase oxygenase
NGCPGEKM_01353	CDS	1476				hypothetical protein
NGCPGEKM_01354	CDS	837	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
NGCPGEKM_01355	CDS	570				hypothetical protein
NGCPGEKM_01356	CDS	189				hypothetical protein
NGCPGEKM_01357	CDS	1296	purB	4.3.2.2		Adenylosuccinate lyase
NGCPGEKM_01358	CDS	303				hypothetical protein
NGCPGEKM_01359	CDS	690	pcrB	2.5.1.-	COG1646	Heptaprenylglyceryl phosphate synthase
NGCPGEKM_01360	CDS	2196	pcrA	5.6.2.4		ATP-dependent DNA helicase PcrA
NGCPGEKM_01361	CDS	2004	ligA	6.5.1.2		DNA ligase
NGCPGEKM_01362	CDS	1206	yerH		COG4851	putative lipoprotein YerH
NGCPGEKM_01363	CDS	1554	putP		COG0591	Sodium/proline symporter
NGCPGEKM_01364	CDS	303	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
NGCPGEKM_01365	CDS	1461	gatA	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
NGCPGEKM_01366	CDS	1428	gatB	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
NGCPGEKM_01367	CDS	933	dagK	2.7.1.107		Diacylglycerol kinase
NGCPGEKM_01368	CDS	1365	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
NGCPGEKM_01369	CDS	750				hypothetical protein
NGCPGEKM_01370	CDS	1044				hypothetical protein
NGCPGEKM_01371	CDS	1191				hypothetical protein
NGCPGEKM_01372	CDS	1368	vmlR		COG0488	Ribosome protection protein VmlR
NGCPGEKM_01373	CDS	228	rlmCD_2	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
NGCPGEKM_01374	CDS	885				hypothetical protein
NGCPGEKM_01375	CDS	126				hypothetical protein
NGCPGEKM_01376	CDS	1392				hypothetical protein
NGCPGEKM_01377	CDS	996				hypothetical protein
NGCPGEKM_01378	CDS	528				hypothetical protein
NGCPGEKM_01379	CDS	1071	dinB_2	2.7.7.7	COG0389	DNA polymerase IV
NGCPGEKM_01380	CDS	561		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
NGCPGEKM_01381	CDS	504	ftnA	1.16.3.2	COG1528	Bacterial non-heme ferritin
NGCPGEKM_01382	CDS	1311	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
NGCPGEKM_01383	CDS	723	gatD	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
NGCPGEKM_01384	CDS	999				hypothetical protein
NGCPGEKM_01385	CDS	762	map_1	3.4.11.18		Methionine aminopeptidase
NGCPGEKM_01386	CDS	390				hypothetical protein
NGCPGEKM_01387	CDS	702				hypothetical protein
NGCPGEKM_01388	CDS	1044	vraS	2.7.13.3		Sensor protein VraS
NGCPGEKM_01389	CDS	630	vraR			Response regulator protein VraR
NGCPGEKM_01390	CDS	582	csh	3.13.1.5		Carbon disulfide hydrolase
